Paniotov A.,Hnoievoi R.,2,3,"['7', '5', '11', '11', '7']","['11', '11', '5', '7', '11']",17.12. 23:30,hb9i9khM
Bereza V.,Sachuk S.,1,3,"['9', '9', '11', '10']","['11', '11', '7', '12']",17.12. 23:10,z1oSqE7D
Yakimenko S.,Kononikhin V.,3,1,"['11', '8', '11', '11']","['9', '11', '4', '7']",17.12. 23:20,2ZZ2Gorh
Volkovskyi V.,Yakubov M.,1,3,"['14', '7', '6', '6']","['12', '11', '11', '11']",17.12. 23:20,Cpqan7TB
Rybka A.,Ratushniak V.,3,2,"['8', '8', '11', '11', '11']","['11', '11', '1', '5', '3']",17.12. 23:45,fTfXfvGE
Chelpanov S.,Kostuk B.,3,0,"['11', '11', '11']","['8', '9', '1']",18.12. 00:55,nL8e897S
Obischenko A.,Havryliuk B.,3,2,"['11', '4', '5', '11', '11']","['8', '11', '11', '9', '7']",17.12. 23:40,l4Z98cpE
Kucheryavyi V.,Mukhin V.,1,3,"['11', '6', '9', '7']","['9', '11', '11', '11']",17.12. 23:55,pbP7F5cb
Yurenev O.,Solomko S.,1,3,"['12', '9', '11', '5']","['10', '11', '13', '11']",18.12. 00:00,jyr3oRrI
Mosiuk M.,Filenko O.,0,3,"['5', '11', '10']","['11', '13', '12']",18.12. 00:15,ljfyfbVK
Trydukh I.,Kolesnik Y.,0,3,"['3', '6', '2']","['11', '11', '11']",18.12. 00:50,lUfN3TFq
Sachuk S.,Kasianyk N.,3,2,"['4', '11', '6', '11', '12']","['11', '3', '11', '6', '10']",18.12. 00:10,QTdwiVEt
Podolian A.,Kovalenko A.,2,3,"['11', '7', '5', '11', '6']","['3', '11', '11', '7', '11']",18.12. 00:15,b1TBEPC4
Yakubov M.,Burdelnyi S.,1,3,"['11', '9', '7', '10']","['2', '11', '11', '12']",18.12. 00:20,b1s7pobO
Rybka A.,Kalachevskyi D.,1,3,"['14', '10', '3', '6']","['12', '12', '11', '11']",18.12. 00:30,2gbugIpR
Paniotov A.,Chelpanov S.,3,2,"['8', '11', '11', '8', '12']","['11', '5', '6', '11', '10']",18.12. 00:35,65kS2mVk
Obischenko A.,Bereza V.,3,0,"['11', '11', '12']","['6', '6', '10']",18.12. 00:40,r5irjkUn
Yakimenko S.,Kucheryavyi V.,3,1,"['9', '11', '13', '11']","['11', '2', '11', '6']",18.12. 00:45,hOSFDqSA
Volkovskyi V.,Kostenko A.,1,3,"['6', '11', '7', '10']","['11', '5', '11', '12']",18.12. 00:50,xhtBq5DU
Trydukh I.,Hnoievoi R.,3,0,"['12', '11', '11']","['10', '9', '9']",18.12. 01:40,pdlW17pd
Podolian A.,Kononikhin V.,3,1,"['9', '12', '11', '11']","['11', '10', '8', '7']",18.12. 01:15,WERJC3sH
Yurenev O.,Yakubov M.,2,3,"['7', '11', '11', '11', '5']","['11', '2', '13', '8', '11']",18.12. 01:20,2F7H4lqt
Kostuk B.,Kolesnik Y.,1,3,"['5', '3', '11', '9']","['11', '11', '9', '11']",18.12. 01:45,baxEQjNd
Mukhin V.,Kovalenko A.,3,2,"['12', '11', '8', '9', '11']","['10', '4', '11', '11', '7']",18.12. 01:50,bybGBNdN
Volkovskyi V.,Solomko S.,3,1,"['11', '11', '11', '11']","['8', '13', '8', '8']",18.12. 01:50,GIBL38bn
Paniotov A.,Trydukh I.,2,3,"['11', '12', '8', '10', '6']","['6', '10', '11', '12', '11']",18.12. 02:15,C2tIPAx3
Yakimenko S.,Podolian A.,3,2,"['11', '9', '11', '11', '11']","['4', '11', '4', '13', '8']",18.12. 02:20,I7DgEMHS
Burdelnyi S.,Kostenko A.,3,1,"['12', '8', '11', '11']","['10', '11', '4', '7']",18.12. 02:20,AuBP2SDh
Chelpanov S.,Kolesnik Y.,0,3,"['4', '9', '8']","['11', '11', '11']",18.12. 03:00,fRVMOUi9
Kucheryavyi V.,Kovalenko A.,0,3,"['10', '6', '6']","['12', '11', '11']",18.12. 02:45,xSdKAsCT
Yurenev O.,Volkovskyi V.,3,1,"['8', '11', '11', '11']","['11', '5', '6', '8']",18.12. 02:50,lW9T1nTb
Hnoievoi R.,Kostuk B.,3,0,"['11', '11', '11']","['5', '5', '8']",18.12. 03:15,YHUQNl7F
Kononikhin V.,Mukhin V.,0,3,"['3', '7', '5']","['11', '11', '11']",18.12. 03:15,f7qn61Kp
Yakubov M.,Kostenko A.,0,3,"['10', '3', '5']","['12', '11', '11']",18.12. 03:20,674Y06r5
Bochkovskyi V.,Ivashkin O.,0,3,"['11', '5', '7']","['13', '11', '11']",18.12. 03:30,KGaL9tQq
Tkachov S.,Vlasenko V.,2,3,"['11', '7', '11', '7', '13']","['7', '11', '2', '11', '15']",18.12. 03:35,2DfJUs29
Stukalov V.,Myrzak V.,3,1,"['7', '11', '11', '13']","['11', '5', '8', '11']",18.12. 03:40,St3T7Kfd
Solomko S.,Burdelnyi S.,3,0,"['11', '12', '11']","['8', '10', '5']",18.12. 03:50,pb3x0QcB
Yurchenko K.,Degtyarov O.,3,2,"['9', '7', '11', '11', '11']","['11', '11', '4', '8', '6']",18.12. 04:25,EwaP80uj
Lykhytskyi O.,Kaminskiy S.,3,0,"['11', '11', '11']","['9', '5', '9']",18.12. 04:10,t4gNT1HF
Hryshyn O.,Ilin O.,1,3,"['12', '12', '8', '10']","['14', '10', '11', '12']",18.12. 04:10,UosCW3Xd
Onischenko R.,Lytvynov V.,2,3,"['5', '11', '11', '9', '9']","['11', '5', '7', '11', '11']",18.12. 04:25,jwT6LwPe
Oleskevych O.,Ivashkin O.,2,3,"['11', '10', '10', '13', '5']","['4', '12', '12', '11', '11']",18.12. 04:45,vHhf6Myr
Kyi Y.,Makarenko R.,3,0,"['11', '11', '11']","['3', '3', '3']",18.12. 04:35,OSrSSLWL
Uleshchenko A.,Gatsenko I.,3,2,"['11', '9', '10', '11', '11']","['8', '11', '12', '5', '4']",18.12. 04:40,8xtGVNn3
Oranskyi I.,Peretiatko A.,3,1,"['11', '11', '13', '11']","['6', '8', '15', '8']",18.12. 05:00,UTRAKcv2
Bochkovskyi V.,Yurchenko K.,1,3,"['9', '10', '14', '6']","['11', '12', '12', '11']",18.12. 05:10,I7ib5til
Tkachov S.,Kaminskiy S.,3,2,"['11', '11', '11', '7', '11']","['6', '9', '13', '11', '3']",18.12. 05:05,C47BVx5g
Stukalov V.,Ilin O.,3,1,"['8', '11', '12', '11']","['11', '7', '10', '9']",18.12. 05:15,dIQ5OLcQ
Pitsyk S.,Khandetsky S.,0,3,"['4', '10', '7']","['11', '12', '11']",18.12. 05:25,rXFhqsH2
Oleskevych O.,Degtyarov O.,3,1,"['11', '11', '9', '12']","['4', '4', '11', '10']",18.12. 05:35,0Wt3406f
Makarenko R.,Vlasenko V.,2,3,"['14', '16', '5', '10', '10']","['12', '14', '11', '12', '12']",18.12. 05:35,Q7BFUdKa
Gatsenko I.,Myrzak V.,3,0,"['11', '11', '11']","['9', '3', '8']",18.12. 05:40,ILWWJu6s
Kovpak E.,Riadynskyi Y.,0,3,"['5', '5', '4']","['11', '11', '11']",18.12. 05:50,xWnWRunS
Onischenko R.,Peretiatko A.,3,1,"['11', '11', '12', '11']","['6', '6', '14', '5']",18.12. 05:55,2ZFGzPnj
Yurchenko K.,Ivashkin O.,3,0,"['11', '11', '11']","['9', '4', '8']",18.12. 06:00,EZp73KL0
Lykhytskyi O.,Kyi Y.,2,3,"['11', '6', '11', '7', '5']","['9', '11', '8', '11', '11']",18.12. 06:15,8W0KTGZ5
Hryshyn O.,Uleshchenko A.,3,1,"['13', '12', '11', '12']","['11', '14', '7', '10']",18.12. 06:15,0pMyJaLm
Mrykh M.,Kolbasenko O.,2,3,"['8', '11', '11', '8', '5']","['11', '7', '8', '11', '11']",18.12. 06:20,fBZcNafq
Khandetsky S.,Lytvynov V.,1,3,"['7', '7', '12', '8']","['11', '11', '10', '11']",18.12. 06:25,E9JKZr2d
Bochkovskyi V.,Degtyarov O.,3,2,"['7', '11', '9', '11', '11']","['11', '6', '11', '9', '6']",18.12. 06:35,8dpB2vy7
Tkachov S.,Makarenko R.,1,3,"['9', '11', '2', '4']","['11', '6', '11', '11']",18.12. 06:40,nNaOSzkC
Stukalov V.,Gatsenko I.,3,2,"['11', '5', '11', '6', '11']","['9', '11', '6', '11', '6']",18.12. 06:45,vyLuIJzf
Borysiuk O.,Parnyvoda I.,3,2,"['11', '9', '11', '7', '11']","['5', '11', '8', '11', '3']",18.12. 06:50,Y1Y1MJ9k
Oranskyi I.,Pitsyk S.,2,3,"['11', '9', '11', '9', '6']","['9', '11', '8', '11', '11']",18.12. 06:55,GEc3bSvc
Oleskevych O.,Yurchenko K.,1,3,"['11', '11', '6', '8']","['13', '4', '11', '11']",18.12. 07:00,nmqF1bjD
Kyi Y.,Kaminskiy S.,3,0,"['11', '11', '11']","['8', '5', '6']",18.12. 07:05,Gd4SRf4I
Uleshchenko A.,Ilin O.,0,3,"['14', '4', '7']","['16', '11', '11']",18.12. 07:10,8APqHwj0
Kovpak E.,Kolbasenko O.,0,3,"['9', '5', '8']","['11', '11', '11']",18.12. 07:20,fmP1tfJB
Onischenko R.,Khandetsky S.,3,1,"['12', '8', '11', '12']","['10', '11', '6', '10']",18.12. 07:25,f5d7cnf3
Degtyarov O.,Ivashkin O.,1,3,"['14', '14', '5', '10']","['12', '16', '11', '12']",18.12. 07:30,O4ScQsTD
Lykhytskyi O.,Vlasenko V.,3,1,"['11', '11', '12', '11']","['8', '8', '14', '7']",18.12. 07:35,fm3WQEJO
Hryshyn O.,Myrzak V.,2,3,"['9', '6', '11', '11', '3']","['11', '11', '9', '5', '11']",18.12. 07:40,n1OmGc56
Parnyvoda I.,Riadynskyi Y.,1,3,"['4', '10', '11', '5']","['11', '12', '7', '11']",18.12. 07:50,8jT5uEYH
Pitsyk S.,Peretiatko A.,3,0,"['11', '11', '11']","['9', '7', '6']",18.12. 07:55,Ov1Bd699
Oleskevych O.,Bochkovskyi V.,0,3,"['8', '7', '11']","['11', '11', '13']",18.12. 08:00,2eR1P1rK
Tkachov S.,Kyi Y.,3,1,"['11', '8', '11', '11']","['8', '11', '7', '2']",18.12. 08:05,dhsFkbdP
Stukalov V.,Uleshchenko A.,3,0,"['11', '11', '11']","['2', '8', '8']",18.12. 08:15,UPDhFHKC
Mrykh M.,Borysiuk O.,1,3,"['9', '9', '11', '9']","['11', '11', '6', '11']",18.12. 08:20,jFIAvYmO
Oranskyi I.,Lytvynov V.,3,2,"['9', '11', '9', '11', '11']","['11', '5', '11', '5', '6']",18.12. 08:25,2VaFeQOF
Lykhytskyi O.,Makarenko R.,1,3,"['9', '11', '6', '7']","['11', '9', '11', '11']",18.12. 08:40,WpYtoI4t
Hryshyn O.,Gatsenko I.,1,3,"['7', '11', '7', '6']","['11', '7', '11', '11']",18.12. 08:45,rTHdEyzJ
Kovpak E.,Parnyvoda I.,3,2,"['11', '11', '10', '8', '11']","['6', '7', '12', '11', '6']",18.12. 08:50,U5HEwh3U
Onischenko R.,Pitsyk S.,3,0,"['14', '11', '12']","['12', '7', '10']",18.12. 08:55,pfkKfpvM
Kaminskiy S.,Vlasenko V.,2,3,"['10', '7', '11', '11', '8']","['12', '11', '6', '8', '11']",18.12. 09:10,Q7XppxKn
Ilin O.,Myrzak V.,3,2,"['11', '9', '11', '7', '11']","['6', '11', '6', '11', '4']",18.12. 09:15,dW5vwLCJ
Borysiuk O.,Kolbasenko O.,3,1,"['11', '6', '11', '11']","['4', '11', '7', '9']",18.12. 09:25,6u8JbyZu
Oranskyi I.,Khandetsky S.,3,0,"['11', '12', '11']","['9', '10', '9']",18.12. 09:25,bcgOg4gS
Tkachov S.,Lykhytskyi O.,3,2,"['11', '6', '11', '4', '11']","['9', '11', '9', '11', '9']",18.12. 09:35,4bWlqdZh
Stukalov V.,Hryshyn O.,3,0,"['11', '14', '13']","['3', '12', '11']",18.12. 09:40,zN4rxuSP
Mrykh M.,Riadynskyi Y.,1,3,"['9', '11', '7', '8']","['11', '9', '11', '11']",18.12. 09:50,pW6Nceln
Peretiatko A.,Lytvynov V.,1,3,"['10', '11', '11', '7']","['12', '13', '8', '11']",18.12. 09:55,GxtjkO1q
Kyi Y.,Vlasenko V.,3,2,"['9', '11', '10', '11', '11']","['11', '6', '12', '8', '6']",18.12. 10:05,MZQgrGla
Uleshchenko A.,Myrzak V.,1,3,"['12', '11', '5', '10']","['14', '7', '11', '12']",18.12. 10:15,vi93Xbzs
Kovpak E.,Borysiuk O.,3,0,"['12', '11', '11']","['10', '9', '9']",18.12. 10:20,SfdSdF3h
Onischenko R.,Oranskyi I.,3,1,"['13', '4', '11', '11']","['11', '11', '9', '5']",18.12. 10:25,fTvflrHk
Makarenko R.,Kaminskiy S.,1,3,"['9', '14', '12', '6']","['11', '12', '14', '11']",18.12. 10:35,0QPcsz45
Gatsenko I.,Ilin O.,0,3,"['4', '8', '10']","['11', '11', '12']",18.12. 10:40,Is87WIkm
Mrykh M.,Parnyvoda I.,3,1,"['8', '11', '14', '11']","['11', '7', '12', '7']",18.12. 10:50,tb0WeZIb
Pitsyk S.,Lytvynov V.,1,3,"['8', '11', '5', '5']","['11', '4', '11', '11']",18.12. 10:55,zudim2We
Kolbasenko O.,Riadynskyi Y.,3,0,"['11', '15', '11']","['8', '13', '6']",18.12. 11:20,zLazegY4
Khandetsky S.,Peretiatko A.,1,3,"['11', '12', '12', '9']","['7', '14', '14', '11']",18.12. 11:25,EVfenMo2
Kovpak E.,Mrykh M.,3,1,"['11', '11', '11', '11']","['13', '9', '5', '7']",18.12. 11:50,EBbvfDmB
Kuleshov G.,Balakiriev M.,2,3,"['12', '6', '13', '6', '7']","['10', '11', '11', '11', '11']",18.12. 12:05,GM75tu1L
Borysiuk O.,Riadynskyi Y.,3,1,"['11', '11', '3', '11']","['6', '2', '11', '7']",18.12. 12:20,WngqgX2H
Shapoval A.,Kyilo V.,3,0,"['11', '11', '11']","['7', '6', '6']",18.12. 12:35,pdC9uaGR
Parnyvoda I.,Kolbasenko O.,0,3,"['8', '5', '7']","['11', '11', '11']",18.12. 12:50,8CGCy5Xq
Khakhamidi P.,Ishchuk V.,3,1,"['11', '5', '11', '11']","['7', '11', '8', '6']",18.12. 13:05,n5byyJOr
Kuleshov G.,Kyilo V.,3,1,"['11', '11', '7', '11']","['6', '7', '11', '8']",18.12. 13:35,86ZXauG1
Shyndel I.,Malynka R.,0,3,"['5', '2', '8']","['11', '11', '11']",18.12. 13:55,f7Jdr1W8
Ishchuk V.,Balakiriev M.,2,3,"['8', '11', '5', '11', '8']","['11', '8', '11', '2', '11']",18.12. 14:05,ncYyaaV7
Mishchenko O.,Kovalchuk O.,0,3,"['10', '2', '9']","['12', '11', '11']",18.12. 14:25,xW81sLoF
Shapoval A.,Khakhamidi P.,3,2,"['11', '11', '6', '9', '11']","['9', '9', '11', '11', '8']",18.12. 14:35,OEHKNr88
Chepurnyi A.,Malynka R.,1,3,"['6', '11', '4', '9']","['11', '8', '11', '11']",18.12. 15:05,SYrwB5O2
Kuleshov G.,Ishchuk V.,1,3,"['7', '8', '11', '12']","['11', '11', '9', '14']",18.12. 15:05,25GOM2NE
Shyndel I.,Mishchenko O.,1,3,"['6', '6', '11', '6']","['11', '11', '9', '11']",18.12. 15:25,txmsAPw9
Khakhamidi P.,Kyilo V.,3,0,"['11', '12', '11']","['5', '10', '5']",18.12. 15:35,dSFSLMxL
Chepurnyi A.,Kovalchuk O.,1,3,"['12', '5', '6', '5']","['10', '11', '11', '11']",18.12. 16:00,O0xn9qgF
Shapoval A.,Balakiriev M.,2,3,"['11', '9', '11', '11', '4']","['7', '11', '8', '13', '11']",18.12. 16:05,AVJWKthR
Mishchenko O.,Malynka R.,1,3,"['11', '8', '8', '14']","['9', '11', '11', '16']",18.12. 16:25,2iyj838L
Kuleshov G.,Khakhamidi P.,3,2,"['11', '11', '7', '9', '11']","['6', '3', '11', '11', '7']",18.12. 16:35,GCdaG00r
Shyndel I.,Kovalchuk O.,3,2,"['11', '7', '13', '3', '11']","['5', '11', '11', '11', '7']",18.12. 16:55,WQuf7NNR
Shapoval A.,Ishchuk V.,1,3,"['12', '11', '5', '6']","['14', '5', '11', '11']",18.12. 17:05,f3e3FKFl
Chepurnyi A.,Mishchenko O.,0,3,"['6', '10', '5']","['11', '12', '11']",18.12. 17:30,YZRL2sWr
Kyilo V.,Balakiriev M.,0,3,"['7', '12', '7']","['11', '14', '11']",18.12. 17:35,2Tf7EvVf
Kovalchuk O.,Malynka R.,0,3,"['9', '7', '7']","['11', '11', '11']",18.12. 17:55,GbHQ11ok
Kuleshov G.,Shapoval A.,3,1,"['13', '11', '11', '11']","['15', '5', '5', '6']",18.12. 18:05,tKgBDbp1
Chepurnyi A.,Shyndel I.,0,3,"['9', '7', '5']","['11', '11', '11']",18.12. 18:25,EqzU0L0e
Khakhamidi P.,Balakiriev M.,3,1,"['8', '11', '11', '11']","['11', '9', '4', '8']",18.12. 18:35,OrqGCIa7
Ishchuk V.,Kyilo V.,3,0,"['13', '11', '11']","['11', '5', '5']",18.12. 19:05,xnmKBxFD
Lebed D.,Chaplianka A.,3,2,"['7', '8', '12', '12', '12']","['11', '11', '10', '10', '10']",17.12. 07:00,G4UvElzb
Kolos M.,Kozyr I.,1,3,"['11', '13', '7', '10']","['13', '11', '11', '12']",17.12. 06:55,MsVzFUKi
Derypaska R.,Trofimov M.,3,0,"['11', '11', '11']","['6', '7', '8']",17.12. 06:50,nDSHyRB0
Vashchuk R.,Kotov V.,3,0,"['11', '11', '14']","['9', '6', '12']",17.12. 06:40,hWWdpbb3
Kozyr I.,Lebed D.,3,0,"['11', '11', '11']","['9', '7', '5']",17.12. 06:25,OdCXFA5o
Kolos M.,Kovalenko Vi.,3,1,"['10', '11', '11', '11']","['12', '4', '7', '5']",17.12. 06:20,MiYliRSp
Cherevko R.,Zemiantsev S.,1,3,"['13', '7', '7', '5']","['11', '11', '11', '11']",17.12. 06:15,hjTDx7df
Mykhalus O.,Gavrilyuk O.,0,3,"['8', '5', '8']","['11', '11', '11']",17.12. 06:05,EuYhovqc
Kovalenko Vi.,Chaplianka A.,1,3,"['6', '9', '11', '7']","['11', '11', '6', '11']",17.12. 05:50,KrnNe7KT
Kolos M.,Lebed D.,3,0,"['11', '11', '11']","['9', '5', '3']",17.12. 05:45,j9sJdm5N
Baranovskiy S.,Derypaska R.,1,3,"['9', '7', '11', '8']","['11', '11', '8', '11']",17.12. 05:40,tGP9wmsl
Vashchuk R.,Malashevsky V.,3,2,"['6', '11', '10', '11', '11']","['11', '4', '12', '6', '8']",17.12. 05:40,QPvBMf6d
Kozyr I.,Kovalenko Vi.,3,0,"['11', '11', '13']","['8', '9', '11']",17.12. 05:15,CIrFcTkH
Gavrilyuk O.,Kotov V.,2,3,"['10', '5', '11', '11', '8']","['12', '11', '3', '5', '11']",17.12. 05:10,AgnTUIbG
Kolos M.,Chaplianka A.,3,2,"['11', '11', '8', '5', '11']","['7', '4', '11', '11', '7']",17.12. 05:10,UggAb9zB
Cherevko R.,Trofimov M.,3,1,"['10', '11', '11', '11']","['12', '7', '6', '6']",17.12. 05:05,biz5vTRs
Kovalenko Vi.,Lebed D.,3,0,"['11', '12', '11']","['9', '10', '4']",17.12. 04:40,rwib1Bjh
Kozyr I.,Chaplianka A.,2,3,"['11', '12', '12', '12', '8']","['4', '10', '14', '14', '11']",17.12. 04:40,2RZ02iyn
Derypaska R.,Zemiantsev S.,3,1,"['12', '11', '9', '11']","['10', '7', '11', '5']",17.12. 04:30,r7pyTdTS
Mykhalus O.,Malashevsky V.,2,3,"['11', '11', '10', '4', '12']","['8', '3', '12', '11', '14']",17.12. 04:20,hIiOVbqA
Baranovskiy S.,Trofimov M.,1,3,"['10', '11', '6', '6']","['12', '6', '11', '11']",17.12. 03:55,lpoXTxEM
Vashchuk R.,Gavrilyuk O.,3,1,"['9', '11', '11', '11']","['11', '4', '9', '7']",17.12. 07:50,lbQ5rxTF
Baranovskiy S.,Zemiantsev S.,2,3,"['11', '11', '1', '7', '8']","['9', '7', '11', '11', '11']",17.12. 08:00,ruMQZ4tD
Ivanov R.,Skachenko S.,1,3,"['11', '6', '8', '6']","['6', '11', '11', '11']",17.12. 08:10,MTk20V5b
Veliev A.,Ovcharenko M.,1,3,"['11', '7', '11', '7']","['13', '11', '6', '11']",17.12. 08:10,Gjk6akL4
Mykhalus O.,Kotov V.,1,3,"['11', '10', '12', '5']","['9', '12', '14', '11']",17.12. 08:25,rLP9sdrM
Cherevko R.,Baranovskiy S.,3,0,"['11', '12', '11']","['4', '10', '5']",17.12. 08:35,MVKUYOeJ
Ovcharenko M.,Ivanov R.,-,-,[],[],17.12. 08:40,vovUibJe
Ovcharenko M.,Skachenko S.,1,3,"['7', '11', '9', '7']","['11', '6', '11', '11']",17.12. 08:40,feTrD8k4
Veliev A.,Ivanov R.,3,1,"['5', '12', '11', '13']","['11', '10', '5', '11']",17.12. 08:45,CWNmCS4A
Vashchuk R.,Mykhalus O.,3,0,"['11', '11', '11']","['8', '8', '4']",17.12. 09:00,MBODtGcS
Zemiantsev S.,Trofimov M.,1,3,"['7', '12', '11', '4']","['11', '10', '13', '11']",17.12. 09:10,zZ8Cc8YJ
Ovcharenko M.,Ivanov R.,3,1,"['2', '11', '11', '11']","['11', '9', '4', '4']",17.12. 09:15,jNMiBnKG
Veliev A.,Skachenko S.,3,2,"['11', '11', '9', '7', '11']","['7', '8', '11', '11', '7']",17.12. 09:20,rJpLgKlq
Kotov V.,Malashevsky V.,1,3,"['12', '10', '8', '11']","['10', '12', '11', '13']",17.12. 09:35,QuTYyz6q
Veliev A.,Ovcharenko M.,3,2,"['11', '11', '6', '8', '12']","['7', '9', '11', '11', '10']",17.12. 09:55,IywYjIY1
Veliev A.,Ivanov R.,0,3,"['9', '8', '5']","['11', '11', '11']",17.12. 10:25,prRFF1B2
Ovcharenko M.,Skachenko S.,3,2,"['11', '11', '7', '7', '11']","['9', '4', '11', '11', '7']",17.12. 10:30,OYPJELQ8
Veliev A.,Skachenko S.,3,2,"['6', '11', '12', '11', '11']","['11', '5', '14', '4', '5']",17.12. 11:00,6cFODutF
Riabukhin A.,Kebalo D.,3,1,"['11', '11', '3', '11']","['6', '8', '11', '3']",17.12. 11:35,6HsAPxuR
Krysak A.,Serediuk M.,-,-,[],[],17.12. 11:50,4Aj2OGyp
Kovalov O.,Vovk V.,0,3,"['5', '10', '6']","['11', '12', '11']",17.12. 12:05,CbKxLdmr
Demchuk I.,Bosak V.,1,3,"['11', '4', '5', '4']","['9', '11', '11', '11']",17.12. 12:15,nZu7Nzij
Lytvynenko M.,Kebalo D.,2,3,"['8', '11', '11', '10', '6']","['11', '6', '9', '12', '11']",17.12. 12:35,Q1OtKG2l
Matsehora I.,Serediuk M.,-,-,[],[],17.12. 12:45,lxDGdSmQ
Riabukhin A.,Kovalov O.,3,0,"['11', '11', '11']","['4', '4', '9']",17.12. 13:05,KONpJzIf
Krysak A.,Demchuk I.,-,-,[],[],17.12. 13:15,fJkqhnds
Lytvynenko M.,Vovk V.,3,2,"['4', '11', '9', '11', '11']","['11', '9', '11', '8', '9']",17.12. 13:35,bFMlIfX0
Matsehora I.,Bosak V.,3,0,"['11', '12', '11']","['8', '10', '3']",17.12. 12:45,Y9lmi6Bm
Kovalov O.,Kebalo D.,3,2,"['11', '9', '8', '11', '11']","['1', '11', '11', '6', '5']",17.12. 14:05,QygoHEn7
Demchuk I.,Serediuk M.,-,-,[],[],17.12. 14:15Canc,Sp3jjQQg
Lytvynenko M.,Kovalov O.,0,3,"['7', '8', '7']","['11', '11', '11']",17.12. 14:35,4SikGY1D
Matsehora I.,Demchuk I.,-,-,[],[],17.12. 14:45,6y2fkpt0
Riabukhin A.,Vovk V.,3,1,"['12', '11', '11', '11']","['14', '8', '9', '4']",17.12. 15:05,IVuXvIvE
Krysak A.,Bosak V.,0,3,"['6', '5', '8']","['11', '11', '11']",17.12. 13:45,l0ial4e6
Lytvynenko M.,Riabukhin A.,0,3,"['7', '6', '2']","['11', '11', '11']",17.12. 15:35,WYqyvxfK
Matsehora I.,Krysak A.,1,3,"['11', '8', '9', '5']","['9', '11', '11', '11']",17.12. 14:15,23e3mOAC
Vovk V.,Kebalo D.,0,3,"['4', '10', '3']","['11', '12', '11']",17.12. 16:05,EcZuwd9Q
Bosak V.,Serediuk M.,-,-,[],[],17.12. 16:15Canc,dQf7nrQI
Shapovalov O.,Rybakov Y.,3,2,"['13', '3', '10', '11', '11']","['11', '11', '12', '1', '9']",17.12. 15:00,UBKVJdDA
Lukander D.,Boychuk V.,3,2,"['13', '11', '3', '8', '11']","['11', '4', '11', '11', '9']",17.12. 15:30,82JZIGSG
Shapovalov O.,Boychuk V.,3,1,"['12', '11', '13', '11']","['14', '6', '11', '2']",17.12. 16:00,8f9Xz46h
Lukander D.,Rybakov Y.,0,3,"['3', '9', '5']","['11', '11', '11']",17.12. 16:30,no8yzOLb
Shapovalov O.,Lukander D.,1,3,"['11', '5', '7', '10']","['6', '11', '11', '12']",17.12. 17:00,4M2tZsy5
Boychuk V.,Rybakov Y.,3,2,"['7', '11', '12', '8', '11']","['11', '8', '10', '11', '9']",17.12. 17:30,rD1pY1jB
Rybakov Y.,Shapovalov O.,1,3,"['11', '11', '15', '9']","['7', '13', '17', '11']",17.12. 18:00,xz1lXL5H
Boychuk V.,Lukander D.,3,2,"['14', '11', '9', '11', '11']","['16', '6', '11', '8', '6']",17.12. 18:30,jw5hWuLN
Boychuk V.,Shapovalov O.,3,1,"['11', '11', '11', '11']","['13', '7', '6', '9']",17.12. 19:00,Y1fcVazU
Rybakov Y.,Lukander D.,3,2,"['11', '11', '10', '9', '11']","['8', '4', '12', '11', '6']",17.12. 19:30,zBtPQJro
Kats L.,Kibka Y.,3,1,"['11', '11', '10', '11']","['4', '6', '12', '7']",17.12. 20:00,OWIFmsjb
Lukander D.,Shapovalov O.,2,3,"['6', '11', '10', '15', '5']","['11', '9', '12', '13', '11']",17.12. 20:00,2HU6k3Lo
Gedz V.,Kushko D.,0,3,"['3', '11', '14']","['11', '13', '16']",17.12. 20:30,rsLORpBl
Nikolenko M.,Krutko O.,2,3,"['11', '5', '11', '7', '5']","['9', '11', '8', '11', '11']",17.12. 20:30,OCx41lcq
Panin V.,Bratukhin Y.,1,3,"['8', '7', '11', '6']","['11', '11', '5', '11']",17.12. 20:30,4fdZkIbU
Rybakov Y.,Boychuk V.,2,3,"['11', '11', '7', '11', '8']","['5', '9', '11', '13', '11']",17.12. 20:30,t8TAlNzh
Skrylov S.,Novikov Y.,3,2,"['11', '10', '7', '11', '11']","['9', '12', '11', '8', '6']",17.12. 20:45,xrRm9uah
Kats L.,Krutko O.,3,2,"['11', '11', '11', '11', '11']","['6', '13', '9', '13', '6']",17.12. 21:00,xzNJn154
Marakhovskiy M.,Shekhovtsov A.,3,1,"['11', '5', '11', '11']","['8', '11', '9', '4']",17.12. 21:00,UHNuB1Uu
Zakharov Y.,Marchenko D.,3,2,"['9', '11', '7', '12', '13']","['11', '9', '11', '10', '11']",17.12. 21:00,rLRqALqn
Ermolaev A.,Saenko O.,3,2,"['11', '17', '9', '12', '11']","['13', '15', '11', '10', '8']",17.12. 21:15,GYPi8aEb
Gedz V.,Marchenko D.,1,3,"['11', '4', '5', '2']","['9', '11', '11', '11']",17.12. 21:30,Q5ATQ4Qf
Nikolenko M.,Kibka Y.,2,3,"['7', '11', '11', '7', '9']","['11', '9', '5', '11', '11']",17.12. 21:30,WdMNoLKA
Panin V.,Shekhovtsov A.,3,0,"['11', '11', '11']","['9', '6', '7']",17.12. 21:30,dQdsF7Rr
